model,seed,split,metric,epoch,loss_timesummed,display_divisor,metric_convention,source_path,record_type
deeponet,0,train,total_loss,9327,0.022768091410398483,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9328,0.022769782692193985,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9329,0.02277131751179695,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9330,0.022772014141082764,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9331,0.022770702838897705,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9332,0.022768110036849976,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9333,0.022765884175896645,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9334,0.022764619439840317,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9335,0.02276642620563507,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9336,0.02276471257209778,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9337,0.022765761241316795,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9338,0.02276650071144104,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9339,0.02276715077459812,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9340,0.02276720106601715,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9341,0.02276613935828209,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9342,0.022764602676033974,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9343,0.022763455286622047,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9344,0.022763043642044067,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9345,0.022763211280107498,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9346,0.022768693044781685,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9347,0.02276470698416233,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9348,0.022767215967178345,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9349,0.022768933326005936,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9350,0.022770263254642487,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9351,0.02277074195444584,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9352,0.022769343107938766,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
deeponet,0,train,total_loss,9353,0.02276718057692051,30.0,sum over 30 observation times; mean over species and trajectories; train-only min-max normalization; complete trajectory from original initial conditions,results/reproduction/baselines/deeponet/biodiesel/reference_final_trunk_relu/noise/noise00_seed0/history.csv,history
